product_code,year,product_section,product_chapter,world_export_value,ubiquity,source_pci,pci,ubiquity_complexity,pci_final
0101,1995,Animal products,01,1018155630,21,0.044,0.00862153668822326,21,0.00862153668822326
0101,1996,Animal products,01,1088035532,21,0.031,-0.00537718765990742,21,-0.00537718765990742
0101,1997,Animal products,01,1233214819,19,0.035,0.0133584248147971,19,0.0133584248147971
0101,1998,Animal products,01,1233240213,20,0.069,0.0950470479291424,20,0.0950470479291424
0101,1999,Animal products,01,1334503409,21,-0.052,-0.0813039051936386,21,-0.0813039051936386
0101,2000,Animal products,01,1549074853,22,0.071,0.0396368606932467,22,0.0396368606932467
0101,2001,Animal products,01,1575333284,21,0.032,0.0288238874745839,21,0.0288238874745839
0101,2002,Animal products,01,1461020404,21,-0.008,0.0153906698866539,21,0.0153906698866539
0101,2003,Animal products,01,1920686821,17,0.333,0.260519962533661,17,0.260519962533661
0101,2004,Animal products,01,1930156171,23,0.206,0.0504734266963581,23,0.0504734266963581
0101,2005,Animal products,01,2096581024,24,-0.294,-0.514888316558723,24,-0.514888316558723
0101,2006,Animal products,01,2110570513,20,0.004,-0.194604199360737,20,-0.194604199360737
0101,2007,Animal products,01,2348344798,20,0.009,-0.216259449022039,20,-0.216259449022039
0101,2008,Animal products,01,2313248097,20,0.07,-0.109160072220239,20,-0.109160072220239
0101,2009,Animal products,01,2027732768,22,-0.262,-0.546729137892785,22,-0.546729137892785
0101,2010,Animal products,01,1953760009,21,-0.106,-0.321282462884582,21,-0.321282462884582
0101,2011,Animal products,01,2034279471,19,0.44,0.211244321097862,19,0.211244321097862
0101,2012,Animal products,01,2114940507,21,-0.227,-0.487554884096587,21,-0.487554884096587
0101,2013,Animal products,01,2248134557,23,0.129,-0.0665596446317052,23,-0.0665596446317052
0101,2014,Animal products,01,2720599127,21,-0.173,-0.368744420240242,21,-0.368744420240242
0101,2015,Animal products,01,2373115448,22,-0.254,-0.498923958209717,22,-0.498923958209717
0101,2016,Animal products,01,2284007376,24,-0.163,-0.371412201331824,24,-0.371412201331824
0101,2017,Animal products,01,2576658386,19,0.182,0.0695413424538068,19,0.0695413424538068
0101,2018,Animal products,01,2762616758,22,-0.204,-0.434036645938667,22,-0.434036645938667
0101,2019,Animal products,01,3065579203,22,0.39,0.273558075626041,22,0.273558075626041
0101,2020,Animal products,01,2834556331,19,0.19,0.090316938068892,19,0.090316938068892
0101,2021,Animal products,01,3566524920,18,0.272,0.155133521768279,18,0.155133521768279
0101,2022,Animal products,01,3351155313,19,0.175,0.170727448326815,19,0.170727448326815
0101,2023,Animal products,01,3532401246,18,0.272,0.149377994509146,18,0.149377994509146
0102,1995,Animal products,01,5208104239,29,-0.457,-0.45013914145012,29,-0.45013914145012
0102,1996,Animal products,01,4269284399,32,-0.909,-0.921841257362951,32,-0.921841257362951
0102,1997,Animal products,01,4114078377,27,-0.756,-0.713719786650849,27,-0.713719786650849
0102,1998,Animal products,01,4177981275,28,-0.61,-0.598527834737523,28,-0.598527834737523
0102,1999,Animal products,01,3896007962,31,-0.731,-0.719892068384591,31,-0.719892068384591
0102,2000,Animal products,01,3873194147,31,-0.697,-0.677729189160839,31,-0.677729189160839
0102,2001,Animal products,01,3467494035,25,-1.097,-1.13323255069922,25,-1.13323255069922
0102,2002,Animal products,01,3997278520,22,-0.836,-0.812699886318413,22,-0.812699886318413
0102,2003,Animal products,01,3829023356,25,-0.994,-1.01945892731854,25,-1.01945892731854
0102,2004,Animal products,01,4024185001,30,-0.824,-0.888896128746843,30,-0.888896128746843
0102,2005,Animal products,01,4710636392,34,-0.823,-0.977509832887325,34,-0.977509832887325
0102,2006,Animal products,01,5656028182,35,-0.592,-0.72532243794807,35,-0.72532243794807
0102,2007,Animal products,01,6064059868,40,-0.588,-0.734382297740856,40,-0.734382297740856
0102,2008,Animal products,01,6355429530,39,-0.566,-0.710219617168938,39,-0.710219617168938
0102,2009,Animal products,01,6135372753,41,-0.593,-0.684317959767895,41,-0.684317959767895
0102,2010,Animal products,01,7104799807,45,-0.603,-0.693213239140658,45,-0.693213239140658
0102,2011,Animal products,01,7842761253,44,-0.79,-0.848650536508526,44,-0.848650536508526
0102,2012,Animal products,01,8316968302,46,-0.592,-0.718882217755447,46,-0.718882217755447
0102,2013,Animal products,01,8318479006,48,-0.685,-0.774801833711412,48,-0.774801833711412
0102,2014,Animal products,01,9021170404,46,-0.798,-0.918546288558296,46,-0.918546288558296
0102,2015,Animal products,01,7553236919,50,-0.693,-0.810143498977061,50,-0.810143498977061
0102,2016,Animal products,01,7423921177,46,-0.608,-0.688855499162716,46,-0.688855499162716
0102,2017,Animal products,01,8100904630,48,-0.767,-0.79241558787252,48,-0.79241558787252
0102,2018,Animal products,01,9213988819,42,-0.512,-0.636439035837951,42,-0.636439035837951
0102,2019,Animal products,01,8625892305,50,-0.572,-0.703928441153594,50,-0.703928441153594
0102,2020,Animal products,01,8415225609,46,-0.773,-0.946461808146213,46,-0.946461808146213
0102,2021,Animal products,01,8718548944,45,-0.761,-0.891054198790353,45,-0.891054198790353
0102,2022,Animal products,01,8397998366,46,-0.667,-0.762263787159097,46,-0.762263787159097
0102,2023,Animal products,01,8955622513,48,-0.587,-0.714263847949451,48,-0.714263847949451
0103,1995,Animal products,01,1586684113,10,0.024,-0.000935086568036405,10,-0.000935086568036405
0103,1996,Animal products,01,2001312591,11,0.615,0.651195149880282,11,0.651195149880282
0103,1997,Animal products,01,1416690827,14,0.191,0.217154250395922,14,0.217154250395922
0103,1998,Animal products,01,1338375729,13,0.247,0.259767428555119,13,0.259767428555119
0103,1999,Animal products,01,1228114635,15,0.166,0.20331886891005,15,0.20331886891005
0103,2000,Animal products,01,1396328369,13,0.148,0.114389832174377,13,0.114389832174377
0103,2001,Animal products,01,1452966122,13,0.083,0.322507418837724,13,0.322507418837724
0103,2002,Animal products,01,1392135306,12,0.378,0.108958538685528,12,0.108958538685528
0103,2003,Animal products,01,1615363696,13,0.393,0.328676236695043,13,0.328676236695043
0103,2004,Animal products,01,2028104150,15,0.526,0.586774783577689,15,0.586774783577689
0103,2005,Animal products,01,2426437627,15,0.37,0.399359154475984,15,0.399359154475984
0103,2006,Animal products,01,2731611210,16,0.886,0.861862107194742,16,0.861862107194742
0103,2007,Animal products,01,3044430258,18,0.828,0.767806053862101,18,0.767806053862101
0103,2008,Animal products,01,3707465947,17,0.999,1.00246823642274,17,1.00246823642274
0103,2009,Animal products,01,3764654941,16,0.723,0.75387506605144,16,0.75387506605144
0103,2010,Animal products,01,3591415840,20,0.496,0.538713688247155,20,0.538713688247155
0103,2011,Animal products,01,4179663327,19,0.75,0.72761878941933,19,0.72761878941933
0103,2012,Animal products,01,4521519037,22,0.729,0.694351729439398,22,0.694351729439398
0103,2013,Animal products,01,4743224997,19,0.796,0.79372950964384,19,0.79372950964384
0103,2014,Animal products,01,4583529624,18,0.843,0.787685276968004,18,0.787685276968004
0103,2015,Animal products,01,3480259164,20,0.464,0.522000968690234,20,0.522000968690234
0103,2016,Animal products,01,3773410341,18,0.517,0.544100348745645,18,0.544100348745645
0103,2017,Animal products,01,3993161262,16,0.669,0.713130641821922,16,0.713130641821922
0103,2018,Animal products,01,3597685319,17,0.657,0.637528326888455,17,0.637528326888455
0103,2019,Animal products,01,3896957951,17,0.658,0.686809841059838,17,0.686809841059838
0103,2020,Animal products,01,4330407853,19,0.481,0.465377289861957,19,0.465377289861957
0103,2021,Animal products,01,3652478516,19,0.515,0.492065633035839,19,0.492065633035839
0103,2022,Animal products,01,3433510980,17,0.609,0.610039494249411,17,0.610039494249411
0103,2023,Animal products,01,4619428609,16,0.794,0.770444029289479,16,0.770444029289479
0104,1995,Animal products,01,866772784,33,-1.035,-1.06261969710463,33,-1.06261969710463
0104,1996,Animal products,01,864309078,28,-1.599,-1.59720895363229,28,-1.59720895363229
0104,1997,Animal products,01,752873646,29,-0.966,-0.893211279008781,29,-0.893211279008781
0104,1998,Animal products,01,625068490,30,-1.181,-1.16330085211587,30,-1.16330085211587
0104,1999,Animal products,01,567306882,31,-1.279,-1.2368200285264,31,-1.2368200285264
0104,2000,Animal products,01,563431166,33,-1.518,-1.56680360649246,33,-1.56680360649246
0104,2001,Animal products,01,547391791,24,-1.359,-1.33800692718345,24,-1.33800692718345
0104,2002,Animal products,01,1391556549,19,-1.667,-1.68921112815196,19,-1.68921112815196
0104,2003,Animal products,01,1159735411,24,-1.84,-1.91494557348435,24,-1.91494557348435
0104,2004,Animal products,01,1359326842,21,-1.92,-2.02309135187191,21,-2.02309135187191
0104,2005,Animal products,01,1111992774,27,-1.573,-1.71675797507231,27,-1.71675797507231
0104,2006,Animal products,01,1014909104,30,-1.71,-1.89208212669485,30,-1.89208212669485
0104,2007,Animal products,01,1091595992,30,-1.445,-1.62157753662281,30,-1.62157753662281
0104,2008,Animal products,01,1173642532,27,-1.603,-1.82210891938771,27,-1.82210891938771
0104,2009,Animal products,01,1179295838,29,-1.466,-1.56119287974162,29,-1.56119287974162
0104,2010,Animal products,01,1229588079,34,-1.413,-1.47570441735712,34,-1.47570441735712
0104,2011,Animal products,01,1609730071,32,-1.591,-1.84810810084003,32,-1.84810810084003
0104,2012,Animal products,01,1406342125,33,-1.409,-1.55219255236824,33,-1.55219255236824
0104,2013,Animal products,01,1497757934,34,-1.623,-1.78030164377454,34,-1.78030164377454
0104,2014,Animal products,01,1898206504,31,-1.834,-1.8811790952867,31,-1.8811790952867
0104,2015,Animal products,01,1949746717,26,-1.8,-1.99665204074063,26,-1.99665204074063
0104,2016,Animal products,01,1734381133,28,-1.61,-1.72642273851936,28,-1.72642273851936
0104,2017,Animal products,01,1613331831,29,-1.734,-1.85956206887307,29,-1.85956206887307
0104,2018,Animal products,01,1685815231,34,-1.528,-1.67915699769828,34,-1.67915699769828
0104,2019,Animal products,01,1681080448,30,-1.444,-1.68030293698129,30,-1.68030293698129
0104,2020,Animal products,01,1454125238,36,-1.451,-1.67483667646938,36,-1.67483667646938
0104,2021,Animal products,01,1646557221,33,-1.487,-1.64436802124871,33,-1.64436802124871
0104,2022,Animal products,01,1812788669,30,-1.505,-1.6089393663457,30,-1.6089393663457
0104,2023,Animal products,01,2573840304,31,-1.514,-1.71653675455337,31,-1.71653675455337
0105,1995,Animal products,01,927028221,24,-0.168,-0.166934452426313,24,-0.166934452426313
0105,1996,Animal products,01,959199054,23,-0.016,-0.0136774560562244,23,-0.0136774560562244
0105,1997,Animal products,01,918444824,23,0.075,0.107005528829026,23,0.107005528829026
0105,1998,Animal products,01,888469669,23,0.123,0.162116632339796,23,0.162116632339796
0105,1999,Animal products,01,863877661,24,-0.089,-0.061734593344245,24,-0.061734593344245
0105,2000,Animal products,01,894603419,26,0.03,0.0442259022037146,26,0.0442259022037146
0105,2001,Animal products,01,986077341,30,-0.656,-0.503863059910722,30,-0.503863059910722
0105,2002,Animal products,01,1024544992,30,-0.356,-0.337752428560778,30,-0.337752428560778
0105,2003,Animal products,01,1014971757,35,-0.441,-0.4687127421909,35,-0.4687127421909
0105,2004,Animal products,01,1153188273,32,-0.619,-0.595606488398235,32,-0.595606488398235
0105,2005,Animal products,01,1314818693,34,-0.489,-0.573547676247624,34,-0.573547676247624
0105,2006,Animal products,01,1344290214,27,0.143,0.0996783845101078,27,0.0996783845101078
0105,2007,Animal products,01,1696427074,31,-0.032,0.00184890581501388,31,0.00184890581501388
0105,2008,Animal products,01,2070028727,33,-0.198,-0.109022543777159,33,-0.109022543777159
0105,2009,Animal products,01,2170233715,31,-0.023,0.0833088265549679,31,0.0833088265549679
0105,2010,Animal products,01,2274469109,33,0.086,0.213545352841511,33,0.213545352841511
0105,2011,Animal products,01,2771911216,33,0.024,0.0307793695845783,33,0.0307793695845783
0105,2012,Animal products,01,2739495987,31,0.184,0.315089554058171,31,0.315089554058171
0105,2013,Animal products,01,2985729200,31,0.033,0.0722959638156051,31,0.0722959638156051
0105,2014,Animal products,01,2939071788,33,-0.126,-0.167806643899062,33,-0.167806643899062
0105,2015,Animal products,01,2644069235,36,-0.157,-0.189054676789384,36,-0.189054676789384
0105,2016,Animal products,01,2687326803,33,0.065,0.0446924360326502,33,0.0446924360326502
0105,2017,Animal products,01,2679339493,34,-0.197,-0.195200252925829,34,-0.195200252925829
0105,2018,Animal products,01,3006988171,35,-0.079,-0.0879480223433756,35,-0.0879480223433756
0105,2019,Animal products,01,2981561855,35,-0.173,-0.078603803588816,35,-0.078603803588816
0105,2020,Animal products,01,2758464345,38,-0.49,-0.502331863826803,38,-0.502331863826803
0105,2021,Animal products,01,3061997635,41,-0.264,-0.293843111706809,41,-0.293843111706809
0105,2022,Animal products,01,3138100119,40,-0.443,-0.429337534866291,40,-0.429337534866291
0105,2023,Animal products,01,3429056217,41,-0.512,-0.570392191316819,41,-0.570392191316819
0106,1995,Animal products,01,367412820,74,-1.799,-1.92448120383804,74,-1.92448120383804
0106,1996,Animal products,01,375009767,72,-1.906,-2.00298544381752,72,-2.00298544381752
0106,1997,Animal products,01,381523104,71,-1.69,-1.67906162709017,71,-1.67906162709017
0106,1998,Animal products,01,346003106,80,-1.696,-1.84490638997187,80,-1.84490638997187
0106,1999,Animal products,01,356176923,73,-1.727,-1.78603633849717,73,-1.78603633849717
0106,2000,Animal products,01,351263539,78,-1.667,-1.75267518425076,78,-1.75267518425076
0106,2001,Animal products,01,351528025,80,-1.951,-1.98091510686445,80,-1.98091510686445
0106,2002,Animal products,01,376429199,84,-1.867,-1.77822824966901,84,-1.77822824966901
0106,2003,Animal products,01,452241249,82,-1.701,-1.74049048904081,82,-1.74049048904081
0106,2004,Animal products,01,479780743,76,-1.735,-1.82000485845115,76,-1.82000485845115
0106,2005,Animal products,01,559359525,77,-1.69,-1.76680846712305,77,-1.76680846712305
0106,2006,Animal products,01,567302323,65,-1.681,-1.87039543897251,65,-1.87039543897251
0106,2007,Animal products,01,697156169,71,-1.485,-1.65369017033683,71,-1.65369017033683
0106,2008,Animal products,01,780248944,67,-1.497,-1.58585648170579,67,-1.58585648170579
0106,2009,Animal products,01,754830135,72,-1.596,-1.77752279030054,72,-1.77752279030054
0106,2010,Animal products,01,847670200,63,-1.392,-1.59665673064916,63,-1.59665673064916
0106,2011,Animal products,01,959842748,65,-1.663,-1.88888178364478,65,-1.88888178364478
0106,2012,Animal products,01,968067989,65,-1.468,-1.59975247078109,65,-1.59975247078109
0106,2013,Animal products,01,1006663325,57,-1.258,-1.44536668497606,57,-1.44536668497606
0106,2014,Animal products,01,1213702912,55,-1.356,-1.47760650838666,55,-1.47760650838666
0106,2015,Animal products,01,1026246398,58,-1.401,-1.65323812295791,58,-1.65323812295791
0106,2016,Animal products,01,1105831083,65,-1.393,-1.56593572138764,65,-1.56593572138764
0106,2017,Animal products,01,1150316361,55,-1.276,-1.42891754732225,55,-1.42891754732225
0106,2018,Animal products,01,1181953104,60,-1.416,-1.57892718566032,60,-1.57892718566032
0106,2019,Animal products,01,1063571435,57,-1.355,-1.47594354590017,57,-1.47594354590017
0106,2020,Animal products,01,1116332451,58,-0.843,-1.05202753756857,58,-1.05202753756857
0106,2021,Animal products,01,1497531368,63,-1.176,-1.34421221383663,63,-1.34421221383663
0106,2022,Animal products,01,1407707924,56,-1.202,-1.32801414316736,56,-1.32801414316736
0106,2023,Animal products,01,1531553674,56,-1.126,-1.16902124265161,56,-1.16902124265161
0201,1995,Animal products,02,9425735690,23,-0.074,-0.125645883451925,23,-0.125645883451925
0201,1996,Animal products,02,7425445638,24,-0.323,-0.283807251562856,24,-0.283807251562856
0201,1997,Animal products,02,7452261357,24,-0.314,-0.24766012158592,24,-0.24766012158592
0201,1998,Animal products,02,7892219718,22,-0.305,-0.310065832387259,22,-0.310065832387259
0201,1999,Animal products,02,8323044809,23,-0.013,-0.10018978060948,23,-0.10018978060948
0201,2000,Animal products,02,8088553848,29,-0.41,-0.454874330065056,29,-0.454874330065056
0201,2001,Animal products,02,6903704906,25,-0.266,-0.232442023753756,25,-0.232442023753756
0201,2002,Animal products,02,7915920816,24,0.083,0.0784573993138435,24,0.0784573993138435
0201,2003,Animal products,02,9460259657,23,-0.253,-0.385494187030842,23,-0.385494187030842
0201,2004,Animal products,02,10530428830,24,-0.214,-0.0802079062711938,24,-0.0802079062711938
0201,2005,Animal products,02,12157521138,24,-0.148,-0.245932997401632,24,-0.245932997401632
0201,2006,Animal products,02,13874090961,25,-0.209,-0.329110425362107,25,-0.329110425362107
0201,2007,Animal products,02,15440479363,29,-0.356,-0.550851181831529,29,-0.550851181831529
0201,2008,Animal products,02,17690055844,29,-0.036,-0.126994522875229,29,-0.126994522875229
0201,2009,Animal products,02,16106819866,30,-0.227,-0.292995384890677,30,-0.292995384890677
0201,2010,Animal products,02,16859773264,26,0.012,0.0170773935484557,26,0.0170773935484557
0201,2011,Animal products,02,20045956024,28,-0.198,-0.297004933426813,28,-0.297004933426813
0201,2012,Animal products,02,19449718983,29,-0.314,-0.323233035820086,29,-0.323233035820086
0201,2013,Animal products,02,19938346399,28,-0.299,-0.316661650550975,28,-0.316661650550975
0201,2014,Animal products,02,21318716612,28,-0.359,-0.420652415931044,28,-0.420652415931044
0201,2015,Animal products,02,19717352979,29,-0.222,-0.244409019369194,29,-0.244409019369194
0201,2016,Animal products,02,19826049687,31,-0.279,-0.498270822214667,31,-0.498270822214667
0201,2017,Animal products,02,21091664122,29,-0.502,-0.556570824954612,29,-0.556570824954612
0201,2018,Animal products,02,22620617896,29,-0.526,-0.59117040846737,29,-0.59117040846737
0201,2019,Animal products,02,22044928512,29,-0.528,-0.557901999262243,29,-0.557901999262243
0201,2020,Animal products,02,21608019048,29,-0.548,-0.653825841838232,29,-0.653825841838232
0201,2021,Animal products,02,26441324606,29,-0.642,-0.695553282445218,29,-0.695553282445218
0201,2022,Animal products,02,26824069638,27,-0.5,-0.589328514232929,27,-0.589328514232929
0201,2023,Animal products,02,27906083519,26,-0.548,-0.653165850184425,26,-0.653165850184425
0202,1995,Animal products,02,5219071952,21,-0.78,-0.746154095957157,21,-0.746154095957157
0202,1996,Animal products,02,5067395729,25,-1.124,-1.21922190680656,25,-1.21922190680656
0202,1997,Animal products,02,5246603677,22,-0.961,-1.02154707403127,22,-1.02154707403127
0202,1998,Animal products,02,4588747406,27,-0.998,-0.956072811331438,27,-0.956072811331438
0202,1999,Animal products,02,5056715586,22,-0.853,-0.85119650003485,22,-0.85119650003485
0202,2000,Animal products,02,5166842149,26,-0.699,-0.722585724828198,26,-0.722585724828198
0202,2001,Animal products,02,4955207923,26,-1.207,-1.20730698467406,26,-1.20730698467406
0202,2002,Animal products,02,5299721978,26,-0.909,-0.844199227619325,26,-0.844199227619325
0202,2003,Animal products,02,6107577114,25,-0.692,-0.73201991329421,25,-0.73201991329421
0202,2004,Animal products,02,6939784544,23,-1.1,-1.1346501727081,23,-1.1346501727081
0202,2005,Animal products,02,7921182481,25,-1.167,-1.26514613610169,25,-1.26514613610169
0202,2006,Animal products,02,9018932662,23,-1.328,-1.42252020467511,23,-1.42252020467511
0202,2007,Animal products,02,9301146853,24,-0.885,-0.928499681067768,24,-0.928499681067768
0202,2008,Animal products,02,12498447148,19,-1.333,-1.44798093042548,19,-1.44798093042548
0202,2009,Animal products,02,10664527734,23,-1.035,-1.08873314581156,23,-1.08873314581156
0202,2010,Animal products,02,13581191549,23,-0.884,-0.979978550571239,23,-0.979978550571239
0202,2011,Animal products,02,16474856327,26,-1.489,-1.57560363730352,26,-1.57560363730352
0202,2012,Animal products,02,16967722478,21,-1.033,-0.953029850946342,21,-0.953029850946342
0202,2013,Animal products,02,20028477675,22,-1.047,-1.12972214333994,22,-1.12972214333994
0202,2014,Animal products,02,22670173815,20,-1.107,-1.16422457649199,20,-1.16422457649199
0202,2015,Animal products,02,20687406655,23,-0.967,-0.967348711520206,23,-0.967348711520206
0202,2016,Animal products,02,18596767220,19,-1.209,-1.26783926114987,19,-1.26783926114987
0202,2017,Animal products,02,20432711975,23,-1.143,-1.15966411083099,23,-1.15966411083099
0202,2018,Animal products,02,22639112424,23,-1.246,-1.30593245509839,23,-1.30593245509839
0202,2019,Animal products,02,25899909182,21,-0.881,-0.91227371422869,21,-0.91227371422869
0202,2020,Animal products,02,25208602606,23,-1.318,-1.43169391225213,23,-1.43169391225213
0202,2021,Animal products,02,29465668527,23,-1.349,-1.45722925323489,23,-1.45722925323489
0202,2022,Animal products,02,36010543945,20,-1.08,-1.13855248493341,20,-1.13855248493341
0202,2023,Animal products,02,30582347696,19,-1.129,-1.32066562069503,19,-1.32066562069503
0203,1995,Animal products,02,10241883645,11,0.949,1.02145114104928,11,1.02145114104928
0203,1996,Animal products,02,11202247283,14,0.837,1.01529239959932,14,1.01529239959932
0203,1997,Animal products,02,9568717047,17,0.39,0.514853855993856,17,0.514853855993856
0203,1998,Animal products,02,8173103005,19,0.428,0.437939968160196,19,0.437939968160196
0203,1999,Animal products,02,8281962783,15,0.87,0.915279505476978,15,0.915279505476978
0203,2000,Animal products,02,9015875053,16,0.657,0.696987229911953,16,0.696987229911953
0203,2001,Animal products,02,10211092793,16,0.604,0.650536355692068,16,0.650536355692068
0203,2002,Animal products,02,9817534837,15,0.817,0.878999480336302,15,0.878999480336302
0203,2003,Animal products,02,11347840503,17,0.872,0.833929270798977,17,0.833929270798977
0203,2004,Animal products,02,14516017022,19,0.77,0.723738845338369,19,0.723738845338369
0203,2005,Animal products,02,16695128188,20,1.098,1.03864646343546,20,1.03864646343546
0203,2006,Animal products,02,17851440343,20,0.994,0.899218168255922,20,0.899218168255922
0203,2007,Animal products,02,19342475931,17,1.195,1.08924699058857,17,1.08924699058857
0203,2008,Animal products,02,24460333813,17,1.188,1.00247563142585,17,1.00247563142585
0203,2009,Animal products,02,21411938106,17,0.927,0.848462153574342,17,0.848462153574342
0203,2010,Animal products,02,23263727509,19,1.146,1.00814755659712,19,1.00814755659712
0203,2011,Animal products,02,27965414531,17,1.106,1.0032607896446,17,1.0032607896446
0203,2012,Animal products,02,28413689952,18,1.001,0.84546640729049,18,0.84546640729049
0203,2013,Animal products,02,28597276567,19,0.978,0.924377528931986,19,0.924377528931986
0203,2014,Animal products,02,29126580194,21,0.636,0.589251014864915,21,0.589251014864915
0203,2015,Animal products,02,23653805680,19,0.775,0.693269044428117,19,0.693269044428117
0203,2016,Animal products,02,25357761604,16,0.944,0.822954077938922,16,0.822954077938922
0203,2017,Animal products,02,27320679246,15,1.016,0.936613060146369,15,0.936613060146369
0203,2018,Animal products,02,26456615634,15,0.988,0.868544463228441,15,0.868544463228441
0203,2019,Animal products,02,30434994781,16,0.846,0.777009398618092,16,0.777009398618092
0203,2020,Animal products,02,34573414647,18,0.72,0.586673245695049,18,0.586673245695049
0203,2021,Animal products,02,34220798346,15,0.77,0.670660521591926,15,0.670660521591926
0203,2022,Animal products,02,31046468520,17,0.63,0.684144769014589,17,0.684144769014589
0203,2023,Animal products,02,33270006250,19,0.548,0.485329554597485,19,0.485329554597485
0204,1995,Animal products,02,1950891063,14,-0.674,-0.647421906854447,14,-0.647421906854447
0204,1996,Animal products,02,2341938759,18,-0.94,-1.01992979437249,18,-1.01992979437249
0204,1997,Animal products,02,2225761380,18,-0.647,-0.625438341966803,18,-0.625438341966803
0204,1998,Animal products,02,1956264227,25,-0.993,-1.07608186846799,25,-1.07608186846799
0204,1999,Animal products,02,1934412107,21,-0.999,-1.09189650800338,21,-1.09189650800338
0204,2000,Animal products,02,1988550775,24,-1.143,-1.21927402855893,24,-1.21927402855893
0204,2001,Animal products,02,2076479329,20,-1.156,-1.01303043248007,20,-1.01303043248007
0204,2002,Animal products,02,2315670516,20,-1.005,-0.952817419449423,20,-0.952817419449423
0204,2003,Animal products,02,2788580187,19,-0.944,-1.03538139382371,19,-1.03538139382371
0204,2004,Animal products,02,3353554879,22,-0.832,-0.909272260557852,22,-0.909272260557852
0204,2005,Animal products,02,3812115539,19,-1.08,-1.28907526438678,19,-1.28907526438678
0204,2006,Animal products,02,3792733265,22,-1.157,-1.36639812829578,22,-1.36639812829578
0204,2007,Animal products,02,4039709316,22,-1.09,-1.26360560415997,22,-1.26360560415997
0204,2008,Animal products,02,4651613081,24,-0.879,-0.972058967307001,24,-0.972058967307001
0204,2009,Animal products,02,4602956521,25,-1.318,-1.45244370444307,25,-1.45244370444307
0204,2010,Animal products,02,4924520478,27,-1.525,-1.63975058307098,27,-1.63975058307098
0204,2011,Animal products,02,5870096759,24,-1.627,-1.74503754801739,24,-1.74503754801739
0204,2012,Animal products,02,5373098377,22,-1.459,-1.51394490891812,22,-1.51394490891812
0204,2013,Animal products,02,5725521036,24,-1.311,-1.51432155277668,24,-1.51432155277668
0204,2014,Animal products,02,6700402978,21,-1.575,-1.5962929829967,21,-1.5962929829967
0204,2015,Animal products,02,5700857349,26,-0.996,-1.08136594375522,26,-1.08136594375522
0204,2016,Animal products,02,5269455606,27,-1.362,-1.48455267689741,27,-1.48455267689741
0204,2017,Animal products,02,6354691158,29,-1.458,-1.5484354367541,29,-1.5484354367541
0204,2018,Animal products,02,6916030107,27,-1.637,-1.78764929293605,27,-1.78764929293605
0204,2019,Animal products,02,6942364606,25,-1.613,-1.72572959724406,25,-1.72572959724406
0204,2020,Animal products,02,6595076895,19,-1.783,-2.00037642607692,19,-2.00037642607692
0204,2021,Animal products,02,8118633043,23,-1.719,-1.90028478616863,23,-1.90028478616863
0204,2022,Animal products,02,8569479722,29,-1.387,-1.45315433599514,29,-1.45315433599514
0204,2023,Animal products,02,7764724004,25,-1.341,-1.45685523594406,25,-1.45685523594406
0205,1995,Animal products,02,335130550,15,-0.189,0.0579576791049398,15,0.0579576791049398
0205,1996,Animal products,02,374774992,16,-0.241,-0.21325376570906,16,-0.21325376570906
0205,1997,Animal products,02,328639958,13,0.032,0.270591434012312,13,0.270591434012312
0205,1998,Animal products,02,315876673,12,-0.165,-0.0687012884100337,12,-0.0687012884100337
0205,1999,Animal products,02,299378092,14,-0.305,-0.339065520165072,14,-0.339065520165072
0205,2000,Animal products,02,286012318,12,0.333,0.321430119155662,12,0.321430119155662
0205,2001,Animal products,02,370559076,18,0.071,0.107354455573568,18,0.107354455573568
0205,2002,Animal products,02,309365111,12,0.071,0.157900523187017,12,0.157900523187017
0205,2003,Animal products,02,326105007,16,0.009,-0.274837934591773,16,-0.274837934591773
0205,2004,Animal products,02,363283814,16,-0.114,-0.118924369123471,16,-0.118924369123471
0205,2005,Animal products,02,413064239,15,-0.069,-0.211420036604172,15,-0.211420036604172
0205,2006,Animal products,02,445945137,17,-0.358,-0.483392074024576,17,-0.483392074024576
0205,2007,Animal products,02,470798894,19,-0.586,-0.67836427562517,19,-0.67836427562517
0205,2008,Animal products,02,579397534,20,-0.232,-0.326883849493963,20,-0.326883849493963
0205,2009,Animal products,02,512327253,19,-0.392,-0.528296768198104,19,-0.528296768198104
0205,2010,Animal products,02,459943107,17,0.093,-0.0585295066623864,17,-0.0585295066623864
0205,2011,Animal products,02,521091480,21,-0.008,-0.128020618745613,21,-0.128020618745613
0205,2012,Animal products,02,519423367,20,0.157,0.0788058172261797,20,0.0788058172261797
0205,2013,Animal products,02,449342196,21,-0.269,-0.328822035274908,21,-0.328822035274908
0205,2014,Animal products,02,419887060,21,-0.229,-0.284742707133542,21,-0.284742707133542
0205,2015,Animal products,02,364660166,20,-0.367,-0.376575237013505,20,-0.376575237013505
0205,2016,Animal products,02,346410002,21,-0.672,-0.821173437604641,21,-0.821173437604641
0205,2017,Animal products,02,385382809,21,-0.705,-0.689104245556577,21,-0.689104245556577
0205,2018,Animal products,02,450696041,24,-0.666,-0.642649467365913,24,-0.642649467365913
0205,2019,Animal products,02,402558603,22,-1.015,-1.00531988076997,22,-1.00531988076997
0205,2020,Animal products,02,352298785,20,-0.678,-0.723878076188224,20,-0.723878076188224
