country_code,year,region,export_value,import_value,diversity,diversity_075,hhi,entropy,primary_share,manufacturing_share,eci,diversity_complexity
UMI,2009,Rest of world,22152097,19068909,44,51,0.267614263848233,2.13960108267126,0.150481961143453,0.849518038856547,0.671948066205444,44
UMI,2010,Rest of world,22939564,30961283,47,57,0.455379779705794,1.62017682140948,0.211004402699197,0.788995597300803,0.692289479124007,47
UMI,2011,Rest of world,65308690,105716579,37,47,0.449595997064279,1.33137106819604,0.0381775840244231,0.961822415975577,0.852618412593849,37
UMI,2012,Rest of world,16474663,107770072,51,65,0.29959708065436,2.22034386034948,0.222267490388119,0.777732509611881,0.950837057063401,51
UMI,2013,Rest of world,10947093,24437426,58,64,0.15430906238561,2.79494028557835,0.412273925141588,0.587726074858412,1.36522114010703,58
UMI,2014,Rest of world,10764913,88668401,87,99,0.1277706730382,3.18036088030978,0.347359518836799,0.652640481163201,1.59720316904234,87
UMI,2015,Rest of world,14972732,81258007,58,67,0.0849889927625636,3.12587478664219,0.304606868005118,0.695393131994882,1.36966078812912,58
UMI,2016,Rest of world,6733802,25418204,108,122,0.0500746607892329,3.93156786444934,0.255903722740882,0.744096277259118,1.73802162167442,108
UMI,2017,Rest of world,8241063,20069762,105,118,0.0642042192961692,3.85771081264361,0.26580333143916,0.73419666856084,1.52379247321867,105
UMI,2018,Rest of world,7851183,22365767,60,69,0.096909093300775,3.17726976178165,0.305220881999566,0.694779118000434,1.53258853264481,60
UMI,2019,Rest of world,26770652,39799763,48,53,0.429211320554992,1.79703910023532,0.730283857113379,0.269716142886621,1.4368766037129,48
UMI,2020,Rest of world,11565784,786668897,109,119,0.0328067413859287,3.91922186073387,0.218228180640413,0.781771819359587,1.93755044611404,109
UMI,2021,Rest of world,13783722,61949967,96,119,0.0693556375046233,3.73095643217227,0.0611284092932228,0.938871590706777,1.82241246538511,96
UMI,2022,Rest of world,16064003,132765718,113,126,0.0637035003100934,3.64708628825281,0.0314393616584857,0.968560638341514,1.9608739164395,113
UMI,2023,Rest of world,55237229,119096767,45,55,0.482483172398893,1.76891837920686,0.707129189988875,0.292870810011125,1.35650655387414,45
URY,1995,Latin America and Caribbean,2384250442,3419993826,180,212,0.0280271784801816,4.43078898815275,0.472508091496875,0.527491908503125,0.571422353152735,180
URY,1996,Latin America and Caribbean,2544811956,3823194236,174,212,0.0345932055462284,4.29739927989338,0.511482511676788,0.488517488323212,0.29765249370031,174
URY,1997,Latin America and Caribbean,2858002523,4216634853,181,212,0.0299628468562485,4.43312589502279,0.498623826792192,0.501376173207808,0.319164065075768,181
